#timestamp 1530273678769
#date 2018-06-29T12:01:18+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-10311062,1,P1xeLG4mer,Challenger,988,115,,203,95
1,summoner-10351301,2,Dreamwalkér,Challenger,948,52,,150,103
2,summoner-74922,3,Chewbacca,Challenger,840,74,,198,153
3,summoner-325689,4,SUPRAAAA,Challenger,839,128,,242,189
4,summoner-1663635,5,Nerrazuro,Challenger,814,54,,120,81
5,summoner-71826,6,Даниил Фанцест,Challenger,657,86,,91,52
6,summoner-83628,7,bronyaw,Challenger,640,120,,238,194
7,summoner-10410143,8,lllllllllllllll,Challenger,584,64,,235,197
8,summoner-1684814,9,ZakAntihype,Challenger,526,91,,290,258
9,summoner-2782918,10,Slayer l33t,Challenger,513,60,,143,110
10,summoner-5340506,11,LCS Ðupliënce,Challenger,506,63,,168,144
11,summoner-337765,12,Лелуш Британский,Challenger,502,118,,136,111
12,summoner-14740135,13,Farbenfuchs,Challenger,485,62,,188,98
13,summoner-273967,14,Bladesurge,Challenger,434,86,,146,125
14,summoner-10841875,15,Ginoragood,Challenger,415,46,,124,70
15,summoner-11960125,16,Sissor,Challenger,424,96,,425,396
16,summoner-95455,17,Kuroukihime Chan,Challenger,418,128,,166,118
17,summoner-14740137,18,MiPadreEsPutin,Challenger,413,63,,219,186
18,summoner-12561973,19,starlord121,Challenger,411,56,,162,119
19,summoner-952364,20,Dеath Wish,Challenger,404,56,,103,78
20,summoner-3785520,21,PRiNCE Nidhogg,Challenger,367,133,,242,208
21,summoner-163588,22,EkleDank,Challenger,367,109,,227,195
22,summoner-9630133,23,PoorLostSouls,Challenger,363,60,,128,102
23,summoner-6741509,24,Lil Rick,Challenger,357,164,,123,91
24,summoner-10641633,25,Драчyн,Challenger,352,92,,127,84
25,summoner-1754607,26,H3r3WeG0,Challenger,346,57,,114,95
26,summoner-67344,27,Noirr,Challenger,340,113,,276,257
27,summoner-314666,28,Loneg,Challenger,337,151,,407,358
28,summoner-8440165,29,Divine Wukong,Challenger,330,41,,87,50
29,summoner-1228150,30,Eleinoys,Challenger,334,105,,197,170
30,summoner-14730143,31,Bridgeman,Challenger,326,51,,179,133
31,summoner-66391,32,Гарен Борисыч,Challenger,326,151,,119,96
32,summoner-12380217,33,Zarackkk IC 1101,Challenger,318,56,,129,122
33,summoner-12533868,34,Polkagrisen,Challenger,318,63,,82,55
34,summoner-5302220,35,HitomiLove,Challenger,310,107,,129,115
35,summoner-312086,36,MachoTomacho,Challenger,295,90,,185,143
36,summoner-311624,37,Лили Троллдрин,Challenger,288,48,,115,97
37,summoner-958893,38,Сашка Слай,Challenger,282,146,,148,129
38,summoner-3310289,39,bak1ajan,Challenger,281,115,,299,296
39,summoner-164661,40,SeaN014,Challenger,273,105,,75,52
40,summoner-12401575,41,kapitanpomidor10,Challenger,272,42,,118,42
41,summoner-13660224,42,Onetrick Oneshot,Challenger,267,83,,192,119
42,summoner-1044769,43,Cэм,Challenger,257,122,,185,163
43,summoner-483823,44,Ходячий Похмелец,Challenger,254,155,,151,122
44,summoner-14031330,45,Low Elo Scrub,Challenger,251,49,,153,96
45,summoner-11580151,46,Fisha,Challenger,250,70,,226,213
46,summoner-3221784,47,ObaN TheDarkneSS,Challenger,250,132,,136,123
47,summoner-13364441,48,Zihao Uzi Jian,Challenger,245,58,,136,105
48,summoner-12530513,49,Tacozzz,Challenger,244,46,,91,50
49,summoner-181688,50,Розовая Орхидея,Challenger,242,145,,255,235
50,summoner-1750440,51,Ира Титаренко,Challenger,239,91,,248,212
51,summoner-253705,52,DestrXXX,Challenger,256,126,,323,294
52,summoner-3341177,53,Morvan,Challenger,236,137,,391,375
53,summoner-78349,54,Ðead Høpe,Challenger,236,99,,174,144
54,summoner-1302913,55,Viktor Komarov,Challenger,236,58,,158,128
55,summoner-13862615,56,ДмитрийКПСС,Challenger,235,48,,133,91
56,summoner-872138,57,MyChickBad,Challenger,271,161,,508,491
57,summoner-90950,58,Artin,Challenger,223,85,,133,121
58,summoner-150200,59,Sаyonara boy,Challenger,215,206,,138,122
59,summoner-3341845,60,Hоrizon,Challenger,191,129,,98,80
60,summoner-283953,61,Казахский Лучник,Challenger,190,74,,194,175
61,summoner-9610126,62,Close,Challenger,190,76,,171,137
62,summoner-313748,63,Ермак,Challenger,189,67,,104,98
63,summoner-5293217,64,CoRtez,Challenger,184,38,,48,22
64,summoner-6020523,65,Zima1347,Challenger,183,64,,190,162
65,summoner-12533283,66,youkknowwho,Challenger,182,48,,98,78
66,summoner-955970,67,xDamagerx,Challenger,177,81,,81,65
67,summoner-1561831,68,x Grizz x,Challenger,168,85,,130,112
68,summoner-1643647,69,Coldfeeling,Challenger,181,44,,96,61
69,summoner-13490667,70,Lesnik iz Latvii,Challenger,156,80,,173,129
70,summoner-2872633,71,Predator Nunu,Challenger,149,165,,197,180
71,summoner-3290397,72,Remains of Life,Challenger,141,80,,117,86
72,summoner-1431081,73,ZerooBat,Challenger,126,102,,278,266
73,summoner-1046631,74,Аквариум,Challenger,126,113,,130,106
74,summoner-1632499,75,boy gánk team,Challenger,124,85,,186,169
75,summoner-6171068,76,2 Axes 1 Draven,Challenger,119,90,,140,128
76,summoner-950293,77,no vision GG,Challenger,115,112,,165,153
77,summoner-1770259,78,Сэр Нидали Син,Challenger,114,70,,142,87
78,summoner-2832797,79,Трисс,Challenger,109,152,,381,366
79,summoner-179709,80,edvinture,Challenger,109,207,,65,38
80,summoner-121593,81,Gentleman Jhin,Challenger,105,213,,135,117
81,summoner-14740136,82,FemdomJanna,Challenger,105,44,,89,59
82,summoner-4741988,83,PVP Hellstaff,Challenger,100,117,,223,205
83,summoner-6781982,84,Heart of Gold,Challenger,113,92,,306,297
84,summoner-493222,85,GottorNiceUIt,Challenger,97,118,,131,126
85,summoner-256015,86,MostWilded,Challenger,96,123,,205,180
86,summoner-1410266,87,пусто,Challenger,92,124,,67,56
87,summoner-12671438,88,Jack Sparrоw,Challenger,91,67,,91,63
88,summoner-10280159,89,Silas Greaves,Challenger,90,139,,103,68
89,summoner-1764111,90,x6Илитный6Воен6x,Challenger,89,50,,83,67
90,summoner-962443,91,SøuL,Challenger,87,98,,94,87
91,summoner-2633700,92,MaxSettings,Challenger,86,169,,143,130
92,summoner-517140,93,Vorbex,Challenger,84,149,,436,411
93,summoner-13372499,94,TheWhiteRabbit21,Challenger,85,59,,197,156
94,summoner-14740134,95,ˆˉˆ,Challenger,83,43,,120,68
95,summoner-142709,96,KEK,Challenger,80,127,,268,273
96,summoner-296780,97,Воруй полоскай,Challenger,80,108,,159,146
97,summoner-101936,98,Hate Junglers,Challenger,77,86,,193,182
98,summoner-14330124,99,Buzz,Challenger,70,61,,113,95
99,summoner-5170161,100,CALLING DESTINY,Challenger,70,48,,106,100
100,summoner-9090175,101,Veronica Maggio,Challenger,69,98,,403,392
101,summoner-946128,102,Guilt,Challenger,66,164,,367,332
102,summoner-6500254,103,Lady Lulu,Challenger,66,207,,169,135
103,summoner-324341,104,Hyperiоn,Challenger,65,137,,348,323
104,summoner-1243208,105,Cyvorovec,Challenger,65,107,,159,153
105,summoner-335536,106,А ЗА МАТ ИЗВЕНИ,Challenger,63,121,,385,365
106,summoner-1670504,107,Sаvior1947,Challenger,62,124,,109,106
