#timestamp 1529841646136
#date 2018-06-24T12:00:46+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-12190942,1,MMM REMIND,Challenger,1188,47,,142,89
1,summoner-11460164,2,BMR TIger987,Challenger,1163,97,,336,288
2,summoner-11460126,3,BMR Sleeping,Challenger,1119,100,,310,269
3,summoner-11350137,4,Lakiaro,Challenger,1028,49,,134,87
4,summoner-11360138,5,Monkey D Ryoma,Challenger,1022,59,,197,150
5,summoner-473922,6,Phantiksˉ,Challenger,1005,48,,139,94
6,summoner-11370132,7,sp18,Challenger,1003,53,,174,128
7,summoner-297478,8,weixin s5683169,Challenger,978,72,,189,133
8,summoner-2651026,9,NishiZhuma,Challenger,978,57,,186,130
9,summoner-4380973,10,Phantiks OuO,Challenger,924,64,,162,126
10,summoner-1530604,11,ORD Ming,Challenger,915,74,,195,144
11,summoner-381031,12,AresXd,Challenger,876,48,,118,75
12,summoner-274464,13,Phantiks,Challenger,833,47,,128,89
13,summoner-5895478,14,Monkey D Mitch,Challenger,819,64,,189,146
14,summoner-229825,15,Apink Bomi2,Challenger,796,66,,207,175
15,summoner-890259,16,Shok,Challenger,774,91,,218,189
16,summoner-444311,17,SSG Decoy,Challenger,771,72,,136,109
17,summoner-493127,18,Eyla,Challenger,749,98,,169,143
18,summoner-233854,19,Gðku,Challenger,766,70,,188,158
19,summoner-3150942,20,QQ854166019,Challenger,763,88,,353,313
20,summoner-11350138,21,ORD Swiffer,Challenger,733,64,,235,193
21,summoner-5935237,22,Gon123,Challenger,721,75,,288,252
22,summoner-10811838,23,Babo Beongsin JH,Challenger,719,62,,97,67
23,summoner-929978,24,Fudge,Challenger,695,119,,437,408
24,summoner-10061365,25,EMP Chazz,Challenger,680,62,,194,157
25,summoner-735088,26,tlxjkgcpl17717,Challenger,685,70,,220,187
26,summoner-952670,27,Praelus,Challenger,681,84,,184,158
27,summoner-11370136,28,ˆˉˇˉ,Challenger,650,42,,89,53
28,summoner-11360145,29,ORD Uzi,Challenger,635,50,,158,91
29,summoner-303763,30,MAKE OUT HILLXXX,Challenger,633,80,,260,242
30,summoner-8010384,31,Guts,Challenger,627,124,,412,384
31,summoner-11360141,32,Rotomairewhenua,Challenger,627,64,,149,116
32,summoner-5910870,33,you will miss me,Challenger,598,66,,233,194
33,summoner-510102,34,obito1,Challenger,595,72,,244,218
34,summoner-620972,35,Better on Top,Challenger,593,100,,178,158
35,summoner-11350133,36,NMSLWSNDHJYZ,Challenger,581,49,,127,98
36,summoner-601923,37,INT Haeri,Challenger,588,122,,263,238
37,summoner-432291,38,Sybol,Challenger,592,74,,194,172
38,summoner-456280,39,Terrath,Challenger,558,104,,280,241
39,summoner-10071209,40,Ai no misete,Challenger,553,52,,134,102
40,summoner-316587,41,Praedvth,Challenger,552,85,,173,141
41,summoner-801178,42,Chippys,Challenger,545,63,,183,166
42,summoner-494121,43,ry0ma,Challenger,539,46,,118,82
43,summoner-578793,44,Coachboo,Challenger,530,74,,173,156
44,summoner-571021,45,Wherearewe,Challenger,545,64,,172,148
45,summoner-11690394,46,b1waC,Challenger,508,63,,219,165
