#timestamp 1530252043556
#date 2018-06-29T06:00:43+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-12190942,1,MMM REMIND,Challenger,1226,48,,154,98
1,summoner-11370132,2,sp18,Challenger,1211,56,,193,140
2,summoner-11460164,3,BMR TIger987,Challenger,1110,99,,346,302
3,summoner-11350137,4,Lakiaro,Challenger,1087,50,,137,87
4,summoner-11460126,5,BMR Sleeping,Challenger,1053,101,,315,278
5,summoner-473922,6,Phantiksˉ,Challenger,1043,49,,145,97
6,summoner-2651026,7,NishiZhuma,Challenger,1010,57,,189,132
7,summoner-11350138,8,ORD Swiffer,Challenger,1003,66,,255,199
8,summoner-11360138,9,Monkey D Ryoma,Challenger,1003,59,,198,152
9,summoner-297478,10,weixin s5683169,Challenger,920,72,,190,137
10,summoner-1530604,11,ORD Ming,Challenger,902,74,,201,149
11,summoner-4380973,12,Phantiks OuO,Challenger,901,64,,164,129
12,summoner-381031,13,AresXd,Challenger,859,48,,118,76
13,summoner-890259,14,Shok,Challenger,852,93,,228,197
14,summoner-5895478,15,Monkey D Mitch,Challenger,850,65,,195,151
15,summoner-229825,16,Apink Bomi2,Challenger,832,66,,209,175
16,summoner-11360145,17,ORD Uzi,Challenger,823,50,,169,102
17,summoner-274464,18,Phantiks,Challenger,820,47,,129,91
18,summoner-5935237,19,Gon123,Challenger,817,77,,301,262
19,summoner-571021,20,Wherearewe,Challenger,788,67,,196,164
20,summoner-233854,21,Gðku,Challenger,786,70,,192,161
21,summoner-3150942,22,QQ854166019,Challenger,763,89,,353,313
22,summoner-735088,23,tlxjkgcpl17717,Challenger,754,70,,226,189
23,summoner-10811838,24,Babo Beongsin JH,Challenger,741,62,,99,68
24,summoner-444311,25,SSG Decoy,Challenger,734,74,,145,123
25,summoner-929978,26,Fudge,Challenger,713,122,,452,423
26,summoner-493127,27,Eyla,Challenger,709,98,,169,146
27,summoner-952670,28,Praelus,Challenger,698,85,,187,160
28,summoner-10061365,29,EMP Chazz,Challenger,680,63,,194,157
29,summoner-11350133,30,NMSLWSNDHJYZ,Challenger,659,53,,135,106
30,summoner-483862,31,Cuden 1,Challenger,643,107,,227,207
31,summoner-11360141,32,Rotomairewhenua,Challenger,636,64,,153,119
32,summoner-601923,33,ITN Haeri,Challenger,634,125,,267,240
33,summoner-8010384,34,Guts,Challenger,619,125,,423,397
34,summoner-432291,35,Sybol,Challenger,598,75,,201,180
35,summoner-620972,36,Better on Top,Challenger,593,100,,178,158
36,summoner-12240938,37,seo hanbit,Challenger,570,39,,68,37
37,summoner-445723,38,Hotchelli,Challenger,555,93,,274,246
38,summoner-569466,39,Plug1,Challenger,553,100,,355,335
39,summoner-10071209,40,Ai no misete,Challenger,551,54,,146,117
40,summoner-456280,41,Terrath,Challenger,545,105,,285,247
41,summoner-5910870,42,you will miss me,Challenger,532,67,,242,211
42,summoner-577995,43,Uther,Challenger,526,54,,103,71
43,summoner-303763,44,MAKE OUT HILLXXX,Challenger,508,82,,269,259
44,summoner-11690394,45,b1waC,Challenger,508,63,,219,165
45,summoner-2572199,46,41095,Challenger,501,89,,139,106
46,summoner-578793,47,Coachboo,Challenger,490,74,,173,158
47,summoner-494121,48,ry0ma,Challenger,484,47,,122,92
48,summoner-12130716,49,no habla ingles,Challenger,478,46,,130,78
49,summoner-472833,50,siuman,Challenger,474,71,,233,214
50,summoner-991093,51,Jenkins,Challenger,460,134,,239,217
51,summoner-5741616,52,Msituay,Challenger,460,55,,167,120
52,summoner-8521226,53,Dream111,Challenger,459,76,,258,215
53,summoner-4961001,54,alexxxxxx,Challenger,456,59,,135,109
54,summoner-11360144,55,Monkey Madness,Challenger,454,58,,202,180
55,summoner-5831171,56,KRdoink,Challenger,452,94,,144,118
56,summoner-8524790,57,Big Dobes,Challenger,438,72,,247,204
57,summoner-507474,58,BeeShoe,Challenger,438,77,,239,207
58,summoner-1332943,59,Panda ouo,Challenger,432,75,,150,130
59,summoner-3661252,60,Rédemption,Challenger,428,69,,187,165
60,summoner-291848,61,Feint,Challenger,421,86,,193,175
61,summoner-316587,62,Praedvth,Challenger,421,87,,175,151
62,summoner-11970252,63,apiiii,Challenger,419,62,,190,138
63,summoner-11370136,64,ˆˉˇˉ,Challenger,419,42,,89,55
64,summoner-801178,65,Chippys,Challenger,416,65,,190,179
65,summoner-9730774,66,w1ndzera234,Challenger,416,56,,146,116
66,summoner-564778,67,Omnî,Challenger,397,122,,619,608
67,summoner-11001000,68,BITCONNEEEEEEECT,Challenger,396,73,,191,137
68,summoner-8930124,69,LTZevil is back,Challenger,413,65,,98,76
69,summoner-633527,70,Netsky,Challenger,409,81,,272,246
70,summoner-293743,71,Lily,Challenger,403,115,,347,320
71,summoner-230726,72,BioPanther,Challenger,403,118,,174,163
72,summoner-11370125,73,No Talent Player,Challenger,402,49,,132,110
73,summoner-11370134,74,amok,Challenger,402,47,,109,94
74,summoner-8611092,75,ITN Aladoric,Challenger,400,142,,477,464
75,summoner-3131580,76,Utopia,Challenger,386,112,,346,328
76,summoner-457370,77,Thiên,Challenger,369,134,,570,543
77,summoner-11720163,78,Arbitux,Challenger,350,90,,185,157
78,summoner-11050315,79,GellyCub,Challenger,363,116,,385,365
79,summoner-724526,80,WÆN,Challenger,356,65,,158,110
80,summoner-239897,81,Getback,Challenger,353,129,,336,328
81,summoner-232632,82,Cheezels,Challenger,351,84,,231,188
82,summoner-301731,83,Mog,Challenger,349,116,,427,427
83,summoner-276531,84,Le Monsieur,Challenger,346,114,,272,253
84,summoner-12510151,85,Testing Numbers,Challenger,332,51,,170,147
85,summoner-279834,86,billy bong,Challenger,336,73,,212,177
86,summoner-311555,87,Vans,Challenger,350,105,,121,100
87,summoner-328401,88,Oikawa Tooru,Challenger,326,127,,210,193
88,summoner-317688,89,Big Brain Wil,Challenger,321,89,,152,143
89,summoner-381426,90,Skellyy,Challenger,320,76,,253,185
90,summoner-11781766,91,Johnber Gazua,Challenger,318,55,,135,83
91,summoner-3560761,92,Small bubble,Challenger,318,73,,112,98
92,summoner-644072,93,UDYSOF,Challenger,316,106,,321,312
93,summoner-2752573,94,retributionˉ,Challenger,315,63,,218,133
94,summoner-11203083,95,RareSticks Clap,Challenger,312,63,,214,155
95,summoner-508906,96,Plutó,Challenger,310,87,,194,160
96,summoner-590799,97,BMR Seb,Challenger,310,90,,194,177
97,summoner-1394873,98,MR FAT PIG,Challenger,330,143,,357,333
98,summoner-8891509,99,playlikefly,Challenger,307,77,,154,125
99,summoner-7891163,100,AC HatsuyukiYumi,Challenger,307,50,,112,88
100,summoner-6261249,101,remember when,Challenger,301,73,,148,95
101,summoner-604210,102,e g ý m,Challenger,300,74,,184,170
102,summoner-4973029,103,HENRYJWATERNOOSE,Challenger,296,56,,109,96
103,summoner-1270780,104,qwerasdf1234zxct,Challenger,290,66,,217,165
104,summoner-399995,105,Draqon,Challenger,284,98,,220,215
105,summoner-490487,106,D1O,Challenger,281,56,,157,102
106,summoner-510102,107,obito1,Challenger,274,72,,244,219
107,summoner-901128,108,Pengsing,Challenger,269,54,,139,116
108,summoner-1891503,109,TheLilTeaPot,Challenger,266,70,,194,154
109,summoner-631376,110,AV Jayke,Challenger,264,80,,206,199
110,summoner-623208,111,Alto Angelo,Challenger,263,64,,115,92
111,summoner-445071,112,mattyg33,Challenger,262,132,,461,444
112,summoner-11860179,113,RONAN,Challenger,258,63,,244,198
113,summoner-553889,114,Minkywhale,Challenger,256,105,,377,366
114,summoner-478475,115,mister f is back,Challenger,254,74,,266,199
115,summoner-408703,116,Bambi On Ice,Challenger,249,87,,127,109
116,summoner-1592239,117,Pap,Challenger,248,120,,301,278
117,summoner-11501277,118,EnterKeyRemoved,Challenger,247,71,,300,265
118,summoner-3710963,119,Ailuna,Challenger,241,50,,119,97
119,summoner-6821398,120,Prae1us,Challenger,241,65,,72,60
120,summoner-563169,121,BMR Rosey,Challenger,239,65,,154,136
121,summoner-456316,122,NMSL NiQueZaiBB,Challenger,238,44,,103,86
122,summoner-297107,123,Edna Krabappoly,Challenger,233,49,,116,98
123,summoner-11980148,124,404 ILoveBella,Challenger,230,150,,125,109
124,summoner-4962426,125,Plummet,Challenger,228,87,,158,122
125,summoner-11890144,126,Evanescere,Challenger,228,41,,104,56
126,summoner-670149,127,LaughingMan,Challenger,226,72,,156,133
127,summoner-632903,128,PD AN,Challenger,220,66,,242,225
128,summoner-357041,129,Incursio,Challenger,219,123,,407,387
129,summoner-463992,130,1m 16 years old,Challenger,219,85,,399,331
130,summoner-558311,131,BeachWhale,Challenger,216,118,,350,326
131,summoner-278781,132,Harrí,Challenger,216,155,,73,66
132,summoner-587485,133,carb0n,Challenger,214,98,,355,343
133,summoner-577848,134,Countdown Timer,Challenger,212,65,,173,158
134,summoner-481868,135,PowerfulUnicorn,Challenger,207,107,,156,134
135,summoner-5031491,136,Dappa kappa,Challenger,207,116,,97,84
136,summoner-299446,137,Sam,Challenger,205,115,,204,195
137,summoner-693842,138,Played,Challenger,205,74,,185,176
138,summoner-330947,139,gunkrab,Challenger,195,116,,400,395
139,summoner-277786,140,Smeds,Challenger,194,125,,171,153
140,summoner-1022808,141,LittlePapa,Challenger,193,75,,139,123
141,summoner-2380423,142,Ayum1,Challenger,193,86,,111,80
142,summoner-713688,143,Emphasis,Challenger,192,75,,125,109
143,summoner-463736,144,Farm,Challenger,192,67,,110,93
144,summoner-342457,145,Gbay99,Challenger,191,112,,270,254
145,summoner-3665599,146,Dragonair,Challenger,191,58,,99,79
146,summoner-10890476,147,RèVelUvs,Challenger,189,104,,351,317
147,summoner-439696,148,Xanquish,Challenger,189,79,,181,162
148,summoner-311290,149,Mian Mian,Challenger,188,49,,110,97
149,summoner-328516,150,Sweety Spaghetti,Challenger,187,95,,322,303
