#timestamp 1529597907981
#date 2018-06-21T17:18:27+01:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-12190942,1,MMM REMIND,Challenger,1192,46,,136,82
1,summoner-11460164,2,BMR TIger987,Challenger,1179,97,,331,282
2,summoner-11460126,3,BMR Sleeping,Challenger,1176,99,,308,264
3,summoner-11350137,4,Lakiaro,Challenger,1028,49,,134,87
4,summoner-11360138,5,Monkey D Ryoma,Challenger,1022,59,,197,150
5,summoner-473922,6,Phantiksˉ,Challenger,1014,48,,137,92
6,summoner-297478,7,weixin s5683169,Challenger,981,72,,188,132
7,summoner-4380973,8,Phantiks OuO,Challenger,924,64,,162,126
8,summoner-2651026,9,NishiZhuma,Challenger,918,56,,183,130
9,summoner-1530604,10,ORD Ming,Challenger,915,74,,195,144
10,summoner-11370132,11,sp18,Challenger,907,52,,164,121
11,summoner-381031,12,AresXd,Challenger,836,47,,115,74
12,summoner-493127,13,Eyla,Challenger,831,98,,168,138
13,summoner-274464,14,Phantiks,Challenger,811,46,,125,87
14,summoner-890259,15,Shok,Challenger,808,91,,216,185
15,summoner-5895478,16,Monkey D Mitch,Challenger,789,63,,182,140
16,summoner-233854,17,Gðku,Challenger,780,69,,186,155
17,summoner-229825,18,Apink Bomi2,Challenger,772,65,,204,173
18,summoner-3150942,19,QQ854166019,Challenger,763,88,,353,313
19,summoner-444311,20,SSG Decoy,Challenger,744,71,,133,107
20,summoner-10061365,21,EMP Chazz,Challenger,724,62,,192,152
21,summoner-735088,22,tlxjkgcpl17717,Challenger,718,69,,216,182
22,summoner-952670,23,Praelus,Challenger,700,84,,182,155
23,summoner-5935237,24,Gon123,Challenger,693,75,,285,250
24,summoner-10811838,25,Babo Beongsin JH,Challenger,674,61,,93,65
25,summoner-11350138,26,ORD Swiffer,Challenger,668,63,,229,190
26,summoner-929978,27,Fudge,Challenger,667,117,,424,397
27,summoner-11360141,28,LGC Decoy,Challenger,653,63,,145,110
28,summoner-11370136,29,ˆˉˇˉ,Challenger,650,42,,89,53
29,summoner-510102,30,obito1,Challenger,635,72,,244,216
30,summoner-801178,31,Chippys,Challenger,619,62,,181,160
31,summoner-8010384,32,Guts,Challenger,604,123,,406,379
32,summoner-432291,33,Sybol,Challenger,594,74,,193,171
33,summoner-601923,34,INT Haeri,Challenger,582,122,,262,237
34,summoner-5910870,35,you will miss me,Challenger,576,66,,232,194
35,summoner-620972,36,Better on Top,Challenger,574,100,,176,157
36,summoner-11360145,37,ORD Uzi,Challenger,568,49,,155,90
37,summoner-456280,38,Terrath,Challenger,558,103,,280,241
38,summoner-303763,39,chf rockstar,Challenger,532,79,,252,239
39,summoner-578793,40,Coachboo,Challenger,530,74,,173,156
40,summoner-316587,41,Praedvth,Challenger,530,84,,171,140
41,summoner-483862,42,Cuden 1,Challenger,525,103,,206,187
42,summoner-11350133,43,NMSLWSNDHJYZ,Challenger,525,49,,124,96
43,summoner-564778,44,Omnî,Challenger,524,120,,600,585
44,summoner-11690394,45,b1waC,Challenger,514,62,,215,161
45,summoner-10071209,46,Ai no misete,Challenger,505,51,,127,95
46,summoner-291848,47,Feint,Challenger,493,86,,191,170
47,summoner-494121,48,ry0ma,Challenger,491,46,,116,82
48,summoner-5741616,49,Msituay,Challenger,485,53,,164,116
49,summoner-11001000,50,BITCONNEEEEEEECT,Challenger,467,72,,190,132
50,summoner-991093,51,Jenkins,Challenger,460,133,,237,215
51,summoner-230726,52,BioPanther,Challenger,458,116,,169,155
52,summoner-472833,53,siuman,Challenger,457,71,,232,214
53,summoner-276134,54,Zíppo,Challenger,453,139,,127,99
54,summoner-1332943,55,Panda ouo,Challenger,449,75,,150,129
55,summoner-571021,56,Wherearewe,Challenger,446,63,,161,142
56,summoner-445723,57,Hotchelli,Challenger,445,92,,266,241
57,summoner-11360144,58,Monkey Madness,Challenger,429,58,,191,170
58,summoner-3131580,59,Utopia,Challenger,426,110,,337,317
59,summoner-507474,60,BeeShoe,Challenger,416,76,,236,201
60,summoner-276531,61,fed7,Challenger,413,110,,245,221
61,summoner-633527,62,Netsky,Challenger,404,79,,271,245
62,summoner-11370134,63,amok,Challenger,399,47,,106,90
63,summoner-11370125,64,No Talent Player,Challenger,396,49,,129,107
64,summoner-239897,65,Getback,Challenger,395,125,,327,318
65,summoner-8930124,66,LTZevil is back,Challenger,395,64,,97,76
66,summoner-301731,67,Mog,Challenger,394,113,,402,402
67,summoner-2572199,68,41095,Challenger,393,85,,128,99
68,summoner-775147,69,shui bu gou TuT,Challenger,391,111,,265,224
69,summoner-577995,70,Uther,Challenger,387,53,,95,70
70,summoner-724526,71,WÆN,Challenger,385,64,,157,107
71,summoner-11970252,72,apiiii,Challenger,384,58,,171,121
72,summoner-232632,73,Cheezels,Challenger,378,83,,229,184
73,summoner-3560761,74,Small bubble,Challenger,377,71,,106,88
74,summoner-8524790,75,Big Dobes,Challenger,374,71,,239,198
75,summoner-2731428,76,ITN Fudge,Challenger,373,62,,180,133
76,summoner-5831171,77,KRdoink,Challenger,371,93,,139,117
77,summoner-626793,78,feifeiAAAAAA,Challenger,370,67,,133,96
78,summoner-328401,79,Oikawa Tooru,Challenger,368,126,,206,187
79,summoner-2752573,80,retributionˉ,Challenger,357,63,,216,129
80,summoner-9730774,81,w1ndzera234,Challenger,353,56,,140,114
81,summoner-590799,82,BMR Seb,Challenger,352,90,,193,174
82,summoner-4961001,83,alexxxxxx,Challenger,350,57,,127,105
83,summoner-569466,84,msdnb12 23 n1,Challenger,345,98,,338,327
84,summoner-233843,85,Dreamy Donut,Challenger,334,59,,210,183
85,summoner-457370,86,Thiên,Challenger,328,131,,558,532
86,summoner-399995,87,Draqon,Challenger,323,97,,217,215
87,summoner-901128,88,Pengsing,Challenger,323,53,,136,108
88,summoner-604210,89,e g ý m,Challenger,320,72,,183,168
89,summoner-1891503,90,TheLilTeaPot,Challenger,319,69,,193,151
90,summoner-1592239,91,Pap,Challenger,318,119,,291,264
91,summoner-12130716,92,Fill Main,Challenger,317,43,,108,62
92,summoner-12240938,93,seo hanbit,Challenger,314,37,,55,26
93,summoner-317688,94,Big Brain Wil,Challenger,309,89,,150,142
94,summoner-456316,95,NMSL NiQueZaiBB,Challenger,307,43,,101,81
95,summoner-7891163,96,AC HatsuyukiYumi,Challenger,306,49,,107,83
96,summoner-478475,97,mister f is back,Challenger,302,74,,265,195
97,summoner-6261249,98,remember when,Challenger,301,73,,148,95
98,summoner-558311,99,BeachWhale,Challenger,300,111,,346,318
99,summoner-8521226,100,Dream111,Challenger,300,74,,241,205
100,summoner-508906,101,Plutó,Challenger,293,87,,193,160
101,summoner-11203083,102,RareSticks Clap,Challenger,292,62,,211,151
102,summoner-11050315,103,GellyCub,Challenger,289,115,,380,363
103,summoner-632903,104,PD AN,Challenger,288,65,,241,220
104,summoner-311555,105,Vans,Challenger,284,103,,116,97
105,summoner-11501277,106,EnterKeyRemoved,Challenger,283,69,,285,250
106,summoner-3710963,107,Ailuna,Challenger,277,50,,118,94
107,summoner-490487,108,D1O,Challenger,274,55,,155,100
108,summoner-6130376,109,Gonna slay u,Challenger,271,70,,175,118
109,summoner-623208,110,Alto Angelo,Challenger,268,63,,111,88
110,summoner-330947,111,gunkrab,Challenger,265,116,,398,390
111,summoner-278781,112,Harrí,Challenger,264,152,,71,61
112,summoner-11720163,113,Arbitux,Challenger,257,88,,172,148
113,summoner-664497,114,Zhengchao God,Challenger,251,51,,72,60
114,summoner-1394873,115,MR FAT PIG,Challenger,248,141,,351,331
115,summoner-381426,116,Skellyy,Challenger,248,72,,230,161
116,summoner-279834,117,billy bong,Challenger,248,72,,200,169
117,summoner-439696,118,Xanquish,Challenger,245,77,,177,160
