#timestamp 1530295243554
#date 2018-06-29T18:00:43+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-11370132,1,sp18,Challenger,1211,56,,193,140
1,summoner-12190942,2,MMM REMIND,Challenger,1195,49,,157,103
2,summoner-11350137,3,Lakiaro,Challenger,1138,50,,140,87
3,summoner-11460126,4,BMR Sleeping,Challenger,1082,102,,318,279
4,summoner-473922,5,Phantiksˉ,Challenger,1043,49,,145,97
5,summoner-11460164,6,BMR TIger987,Challenger,1040,99,,349,308
6,summoner-11360138,7,Monkey D Ryoma,Challenger,1003,59,,198,152
7,summoner-2651026,8,NishiZhuma,Challenger,993,57,,189,133
8,summoner-11350138,9,ORD Swiffer,Challenger,951,66,,257,204
9,summoner-571021,10,Wherearewe,Challenger,902,68,,204,166
10,summoner-297478,11,weixin s5683169,Challenger,900,72,,190,138
11,summoner-4380973,12,Phantiks OuO,Challenger,882,65,,164,130
12,summoner-11360145,13,ORD Uzi,Challenger,874,53,,171,102
13,summoner-1530604,14,ORD Ming,Challenger,861,74,,201,151
14,summoner-890259,15,Shok,Challenger,852,93,,228,197
15,summoner-5895478,16,Monkey D Mitch,Challenger,850,65,,195,151
16,summoner-229825,17,Apink Bomi2,Challenger,832,66,,209,175
17,summoner-274464,18,Phantiks,Challenger,820,47,,129,91
18,summoner-5935237,19,Gon123,Challenger,817,77,,301,262
19,summoner-233854,20,Gðku,Challenger,800,71,,193,161
20,summoner-3150942,21,QQ854166019,Challenger,763,89,,353,313
21,summoner-381031,22,AresXd,Challenger,759,48,,118,76
22,summoner-483862,23,Cuden 1,Challenger,744,109,,232,207
23,summoner-929978,24,Fudge,Challenger,729,122,,455,425
24,summoner-10811838,25,Babo Beongsin JH,Challenger,725,62,,99,69
25,summoner-735088,26,tlxjkgcpl17717,Challenger,713,71,,227,192
26,summoner-952670,27,Praelus,Challenger,698,85,,187,160
27,summoner-10061365,28,EMP Chazz,Challenger,680,63,,194,157
28,summoner-444311,29,SSG Decoy,Challenger,679,74,,146,127
29,summoner-601923,30,ITN Haeri,Challenger,677,126,,269,240
30,summoner-12240938,31,seo hanbit,Challenger,672,40,,72,37
31,summoner-493127,32,Eyla,Challenger,665,98,,170,149
32,summoner-11350133,33,NMSLWSNDHJYZ,Challenger,659,53,,135,106
33,summoner-11360141,34,Rotomairewhenua,Challenger,636,64,,153,119
